"geo_id","city","cases","population","rate"
"610345","Campbell","1848","42470","4351"
"617610","Cupertino","782","60614","1290"
"629504","Gilroy","6968","55525","12549"
"643280","Los Altos","601","30588","1965"
"643294","Los Altos Hills","181","8517","2125"
"644112","Los Gatos","1039","30922","3360"
"647766","Milpitas","3187","77457","4115"
"648956","Monte Sereno","74","3492","2119"
"649278","Morgan Hill","3206","43876","7307"
"649670","Mountain View","2679","80993","3308"
"0","Other/Unknown","4157","0",
"655282","Palo Alto","1327","67019","1980"
"668000","San Jose","69827","1026658","6801"
"669084","Santa Clara","4712","126209","3733"
"670280","Saratoga","548","30886","1774"
"677000","Sunnyvale","4887","152323","3208"
