"geo_id","city","cases","population","rate"
"610345","Campbell","764","42470","1799"
"617610","Cupertino","283","60614","467"
"629504","Gilroy","2989","55525","5383"
"643280","Los Altos","238","30588","778"
"643294","Los Altos Hills","75","8517","881"
"644112","Los Gatos","409","30922","1323"
"647766","Milpitas","1148","77457","1482"
"648956","Monte Sereno","36","3492","1031"
"649278","Morgan Hill","1322","43876","3013"
"649670","Mountain View","1185","80993","1463"
"0","Other/Unknown","1816","0",
"655282","Palo Alto","518","67019","773"
"668000","San Jose","28251","1026658","2752"
"669084","Santa Clara","1931","126209","1530"
"670280","Saratoga","232","30886","751"
"677000","Sunnyvale","1804","152323","1184"
