"geo_id","city","cases","population","rate"
"610345","Campbell","303","42470","713"
"617610","Cupertino","100","60614","165"
"629504","Gilroy","1227","55525","2210"
"643280","Los Altos","106","30588","347"
"643294","Los Altos Hills","27","8517","317"
"644112","Los Gatos","150","30922","485"
"647766","Milpitas","455","77457","587"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","519","43876","1183"
"649670","Mountain View","440","80993","543"
"0","Other/Unknown","763","0",
"655282","Palo Alto","244","67019","364"
"668000","San Jose","11891","1026658","1158"
"669084","Santa Clara","842","126209","667"
"670280","Saratoga","89","30886","288"
"677000","Sunnyvale","818","152323","537"
