"geo_id","city","cases","population","rate"
"610345","Campbell","2709","42470","6379"
"617610","Cupertino","1225","60614","2021"
"629504","Gilroy","8750","55525","15759"
"643280","Los Altos","892","30588","2916"
"643294","Los Altos Hills","301","8517","3534"
"644112","Los Gatos","1649","30922","5333"
"647766","Milpitas","4443","77457","5736"
"648956","Monte Sereno","128","3492","3666"
"649278","Morgan Hill","4626","43876","10543"
"649670","Mountain View","3746","80993","4625"
"0","Other/Unknown","4823","0",
"655282","Palo Alto","2006","67019","2993"
"668000","San Jose","93560","1026658","9113"
"669084","Santa Clara","6984","126209","5534"
"670280","Saratoga","861","30886","2788"
"677000","Sunnyvale","6941","152323","4557"
