"geo_id","city","cases","population","rate"
"610345","Campbell","1933","42470","4551"
"617610","Cupertino","821","60614","1354"
"629504","Gilroy","7368","55525","13270"
"643280","Los Altos","643","30588","2102"
"643294","Los Altos Hills","210","8517","2466"
"644112","Los Gatos","1131","30922","3658"
"647766","Milpitas","3398","77457","4387"
"648956","Monte Sereno","81","3492","2320"
"649278","Morgan Hill","3439","43876","7838"
"649670","Mountain View","2860","80993","3531"
"0","Other/Unknown","4212","0",
"655282","Palo Alto","1397","67019","2084"
"668000","San Jose","74226","1026658","7230"
"669084","Santa Clara","5079","126209","4024"
"670280","Saratoga","597","30886","1933"
"677000","Sunnyvale","5207","152323","3418"
