"geo_id","city","cases","population","rate"
"610345","Campbell","186","42470","438"
"617610","Cupertino","77","60614","127"
"629504","Gilroy","524","55525","944"
"643280","Los Altos","67","30588","219"
"643294","Los Altos Hills","18","8517","211"
"644112","Los Gatos","78","30922","252"
"647766","Milpitas","231","77457","298"
"648956","Monte Sereno","15","3492","430"
"649278","Morgan Hill","251","43876","572"
"649670","Mountain View","201","80993","248"
"0","Other/Unknown","571","0",
"655282","Palo Alto","151","67019","225"
"668000","San Jose","6238","1026658","608"
"669084","Santa Clara","492","126209","390"
"670280","Saratoga","55","30886","178"
"677000","Sunnyvale","457","152323","300"
