"geo_id","city","cases","population","rate"
"610345","Campbell","459","42470","1081"
"617610","Cupertino","158","60614","261"
"629504","Gilroy","1781","55525","3208"
"643280","Los Altos","146","30588","477"
"643294","Los Altos Hills","43","8517","505"
"644112","Los Gatos","216","30922","699"
"647766","Milpitas","680","77457","878"
"648956","Monte Sereno","23","3492","659"
"649278","Morgan Hill","724","43876","1650"
"649670","Mountain View","687","80993","848"
"0","Other/Unknown","1008","0",
"655282","Palo Alto","345","67019","515"
"668000","San Jose","16937","1026658","1650"
"669084","Santa Clara","1218","126209","965"
"670280","Saratoga","149","30886","482"
"677000","Sunnyvale","1131","152323","743"
