"geo_id","city","cases","population","rate"
"610345","Campbell","420","42470","989"
"617610","Cupertino","140","60614","231"
"629504","Gilroy","1671","55525","3009"
"643280","Los Altos","131","30588","428"
"643294","Los Altos Hills","38","8517","446"
"644112","Los Gatos","198","30922","640"
"647766","Milpitas","618","77457","798"
"648956","Monte Sereno","19","3492","544"
"649278","Morgan Hill","656","43876","1495"
"649670","Mountain View","646","80993","798"
"0","Other/Unknown","911","0",
"655282","Palo Alto","324","67019","483"
"668000","San Jose","15609","1026658","1520"
"669084","Santa Clara","1128","126209","894"
"670280","Saratoga","127","30886","411"
"677000","Sunnyvale","1043","152323","685"
