"geo_id","city","cases","population","rate"
"610345","Campbell","989","42470","2329"
"617610","Cupertino","349","60614","576"
"629504","Gilroy","3810","55525","6862"
"643280","Los Altos","332","30588","1085"
"643294","Los Altos Hills","88","8517","1033"
"644112","Los Gatos","524","30922","1695"
"647766","Milpitas","1540","77457","1988"
"648956","Monte Sereno","45","3492","1289"
"649278","Morgan Hill","1657","43876","3777"
"649670","Mountain View","1425","80993","1759"
"0","Other/Unknown","2410","0",
"655282","Palo Alto","660","67019","985"
"668000","San Jose","36134","1026658","3520"
"669084","Santa Clara","2370","126209","1878"
"670280","Saratoga","276","30886","894"
"677000","Sunnyvale","2296","152323","1507"
