"race_eth","count","percent_group","rates","percent_pop"
"African American","512","1.85185","1078.50778","2.36"
"Asian","3543","12.81467","540.74679","35.65"
"Latino","16309","58.98799","2981.97177","25.78"
"Native Hawaiian & Other Pacific Islander","145","0.52445","2054.11531","0.32"
"White","3316","11.99363","494.63229","32.04"
"Other","1253","4.53197",,"3.85"
"Unknown","2570","9.29543",,
