"race_eth","count","percent_group","rates","percent_pop"
"African American","2250","1.89184","4739.53616","2.36"
"Asian","20413","17.16359","3115.51347","35.65"
"Latino","59840","50.31447","10941.27112","25.78"
"Native Hawaiian & Other Pacific Islander","582","0.48936","8244.79388","0.32"
"White","16065","13.50772","2396.34127","32.04"
"Other","8603","7.23355",,"3.85"
"Unknown","11179","9.39949",,
