"race_eth","count","percent_group","rates","percent_pop"
"African American","2241","1.88966","4720.57801","2.36"
"Asian","20302","17.11905","3098.5722","35.65"
"Latino","59703","50.34277","10916.22175","25.78"
"Native Hawaiian & Other Pacific Islander","580","0.48907","8216.46126","0.32"
"White","16016","13.50501","2389.03217","32.04"
"Other","8574","7.22977",,"3.85"
"Unknown","11177","9.42467",,
