"race_eth","count","percent_group","rates","percent_pop"
"African American","2211","1.87763","4657.3842","2.36"
"Asian","20078","17.05066","3064.38443","35.65"
"Latino","59370","50.41824","10855.33533","25.78"
"Native Hawaiian & Other Pacific Islander","578","0.49085","8188.12863","0.32"
"White","15881","13.48648","2368.89485","32.04"
"Other","8502","7.22008",,"3.85"
"Unknown","11135","9.45607",,
