"race_eth","count","percent_group","rates","percent_pop"
"African American","2582","1.89807","5438.88105","2.36"
"Asian","19482","14.32152","2973.42053","35.65"
"Latino","65959","48.4875","12060.08191","25.78"
"Native Hawaiian & Other Pacific Islander","634","0.46606","8981.44213","0.32"
"White","19059","14.01057","2842.94232","32.04"
"Other","14596","10.72975",,"3.85"
"Unknown","13721","10.08652",,
