"race_eth","count","percent_group","rates","percent_pop"
"African American","2140","1.85171","4507.8255","2.36"
"Asian","19536","16.90419","2981.66223","35.65"
"Latino","58525","50.64074","10700.83376","25.78"
"Native Hawaiian & Other Pacific Islander","563","0.48715","7975.63394","0.32"
"White","15441","13.36085","2303.2621","32.04"
"Other","8320","7.19916",,"3.85"
"Unknown","11044","9.5562",,
