"race_eth","count","percent_group","rates","percent_pop"
"African American","2015","1.82153","4244.51794","2.36"
"Asian","18338","16.57732","2798.81869","35.65"
"Latino","56372","50.95958","10307.17472","25.78"
"Native Hawaiian & Other Pacific Islander","523","0.47279","7408.98144","0.32"
"White","14582","13.18195","2175.12907","32.04"
"Other","7949","7.1858",,"3.85"
"Unknown","10842","9.80103",,
