"race_eth","count","percent_group","rates","percent_pop"
"African American","2019","1.82294","4252.94378","2.36"
"Asian","18359","16.57623","2802.02379","35.65"
"Latino","56452","50.97016","10321.80209","25.78"
"Native Hawaiian & Other Pacific Islander","524","0.47312","7423.14775","0.32"
"White","14597","13.17954","2177.36655","32.04"
"Other","7957","7.18433",,"3.85"
"Unknown","10847","9.79369",,
