"race_eth","count","percent_group","rates","percent_pop"
"African American","361","1.8","760.4","2.36"
"Asian","2106","10.5","321.4","35.65"
"Latino","11369","56.5","2078.7","25.78"
"Native Hawaiian & Other Pacific Islander","108","0.5","1530","0.32"
"White","2161","10.7","322.3","32.04"
"Other","1321","6.6",,"3.85"
"Unknown","2703","13.4",,
