"race_eth","count","percent_group","rates","percent_pop"
"African American","2005","1.81881","4223.45333","2.36"
"Asian","18266","16.56975","2787.82976","35.65"
"Latino","56188","50.97018","10273.53178","25.78"
"Native Hawaiian & Other Pacific Islander","522","0.47353","7394.81513","0.32"
"White","14525","13.17616","2166.62664","32.04"
"Other","7908","7.17363",,"3.85"
"Unknown","10823","9.81794",,
