"race_eth","count","percent_group","rates","percent_pop"
"African American","2321","1.93864","4889.09485","2.36"
"Asian","20617","17.22058","3146.64876","35.65"
"Latino","60215","50.29526","11009.8369","25.78"
"Native Hawaiian & Other Pacific Islander","596","0.49782","8443.12226","0.32"
"White","16339","13.64734","2437.21258","32.04"
"Other","8647","7.22251",,"3.85"
"Unknown","10988","9.17785",,
