"race_eth","count","percent_group","rates","percent_pop"
"African American","1565","1.82127","3296.61071","2.36"
"Asian","13371","15.56052","2040.73534","35.65"
"Latino","43840","51.01886","8015.79756","25.78"
"Native Hawaiian & Other Pacific Islander","395","0.45968","5595.69344","0.32"
"White","10932","12.72213","1630.67555","32.04"
"Other","6116","7.1175",,"3.85"
"Unknown","9710","11.30003",,
