"race_eth","count","percent_group","rates","percent_pop"
"African American","629","1.93813","1324.96366","2.36"
"Asian","4311","13.28342","657.96201","35.65"
"Latino","18928","58.32255","3460.83522","25.78"
"Native Hawaiian & Other Pacific Islander","162","0.49917","2294.94263","0.32"
"White","4029","12.41449","600.98718","32.04"
"Other","1519","4.68047",,"3.85"
"Unknown","2876","8.86177",,
