"race_eth","count","percent_group","rates","percent_pop"
"African American","2074","1.83067","4368.79911","2.36"
"Asian","18969","16.74346","2895.12443","35.65"
"Latino","57644","50.88091","10539.74987","25.78"
"Native Hawaiian & Other Pacific Islander","542","0.47841","7678.14138","0.32"
"White","14988","13.22953","2235.6902","32.04"
"Other","8145","7.18939",,"3.85"
"Unknown","10930","9.64764",,
