"race_eth","count","percent_group","rates","percent_pop"
"African American","1994","1.8209","4200.28227","2.36"
"Asian","18112","16.53973","2764.32567","35.65"
"Latino","55840","50.99264","10209.90273","25.78"
"Native Hawaiian & Other Pacific Islander","518","0.47303","7338.14988","0.32"
"White","14396","13.14631","2147.38431","32.04"
"Other","7861","7.1786",,"3.85"
"Unknown","10785","9.84878",,
