"race_eth","count","percent_group","rates","percent_pop"
"African American","2997","1.95186","6621.88736","2.4"
"Asian","22371","14.56958","3199.10195","37.7"
"Latino","72187","47.01327","14702.69544","26.5"
"Native Hawaiian & Other Pacific Islander","785","0.51125","12602.34388","0.3"
"White","23476","15.28923","3861.80032","32.8"
"Other","15699","10.2243","285177.11172","0.3"
"Unknown","16031","10.44052",,
