"race_eth","count","percent_group","rates","percent_pop"
"African American","1987","1.81833","4185.53704","2.36"
"Asian","18048","16.51598","2754.55773","35.65"
"Latino","55728","50.99747","10189.42441","25.78"
"Native Hawaiian & Other Pacific Islander","516","0.4722","7309.81725","0.32"
"White","14362","13.14287","2142.31269","32.04"
"Other","7845","7.17907",,"3.85"
"Unknown","10790","9.87408",,
