"race_eth","count","percent_group","rates","percent_pop"
"African American","2157","1.85814","4543.63533","2.36"
"Asian","19643","16.92137","2997.99299","35.65"
"Latino","58699","50.56597","10732.64828","25.78"
"Native Hawaiian & Other Pacific Islander","563","0.48499","7975.63394","0.32"
"White","15567","13.41012","2322.05693","32.04"
"Other","8355","7.19737",,"3.85"
"Unknown","11100","9.56204",,
