"race_eth","count","percent_group","rates","percent_pop"
"African American","2331","1.95246","4910.15946","2.36"
"Asian","20600","17.25467","3144.05415","35.65"
"Latino","60106","50.34509","10989.90712","25.78"
"Native Hawaiian & Other Pacific Islander","597","0.50005","8457.28857","0.32"
"White","16360","13.70322","2440.34505","32.04"
"Other","8605","7.20759",,"3.85"
"Unknown","10789","9.03692",,
