"race_eth","count","percent_group","rates","percent_pop"
"African American","275","1.9","579.3","2.36"
"Asian","1475","10.2","225.1","35.65"
"Latino","7823","54.2","1430.4","25.78"
"Native Hawaiian & Other Pacific Islander","85","0.6","1204.1","0.32"
"White","1607","11.1","239.7","32.04"
"Other","987","6.8",,"3.85"
"Unknown","2177","15.1",,
