"race_eth","count","percent_group","rates","percent_pop"
"African American","5451","1.80664","12044.01335","2.4"
"Asian","51959","17.22088","7430.25068","37.7"
"Latino","111224","36.86319","22653.56085","26.5"
"Native Hawaiian & Other Pacific Islander","1815","0.60155","29137.90336","0.3"
"White","46028","15.25515","7571.60271","32.8"
"Other","39409","13.0614","715876.47593","0.3"
"Unknown","45835","15.19119",,
