"race_eth","count","percent_group","rates","percent_pop"
"African American","2250","1.89233","4739.53616","2.36"
"Asian","20404","17.16049","3114.13985","35.65"
"Latino","59829","50.31833","10939.25986","25.78"
"Native Hawaiian & Other Pacific Islander","582","0.48948","8244.79388","0.32"
"White","16056","13.50367","2394.99878","32.04"
"Other","8599","7.23207",,"3.85"
"Unknown","11181","9.40362",,
