"race_eth","count","percent_group","rates","percent_pop"
"African American","1114","1.75982","2346.59701","2.36"
"Asian","9548","15.08325","1457.25384","35.65"
"Latino","33232","52.49755","6076.20859","25.78"
"Native Hawaiian & Other Pacific Islander","292","0.46128","4136.56325","0.32"
"White","7751","12.24448","1156.18059","32.04"
"Other","4053","6.40264",,"3.85"
"Unknown","7312","11.55098",,
