"race_eth","count","percent_group","rates","percent_pop"
"African American","1916","1.81808","4035.97835","2.36"
"Asian","17211","16.33139","2626.81146","35.65"
"Latino","53834","51.08269","9843.12148","25.78"
"Native Hawaiian & Other Pacific Islander","498","0.47255","7054.82363","0.32"
"White","13754","13.05107","2051.62016","32.04"
"Other","7574","7.18691",,"3.85"
"Unknown","10599","10.05731",,
