"race_eth","count","percent_group","rates","percent_pop"
"African American","2170","1.86167","4571.01932","2.36"
"Asian","19773","16.9635","3017.83411","35.65"
"Latino","58901","50.53191","10769.58239","25.78"
"Native Hawaiian & Other Pacific Islander","564","0.48386","7989.80025","0.32"
"White","15660","13.43491","2335.92931","32.04"
"Other","8404","7.2099",,"3.85"
"Unknown","11090","9.51425",,
