"race_eth","count","percent_group","rates","percent_pop"
"African American","156","1.9","328.6","2.36"
"Asian","948","11.4","144.7","35.65"
"Latino","3785","45.5","692.1","25.78"
"Native Hawaiian & Other Pacific Islander","59","0.7","835.8","0.32"
"White","1054","12.7","157.2","32.04"
"Other","712","8.6",,"3.85"
"Unknown","1607","19.3",,
