"race_eth","count","percent_group","rates","percent_pop"
"African American","353","1.8","743.6","2.36"
"Asian","2007","10.3","306.3","35.65"
"Latino","10948","56","2001.8","25.78"
"Native Hawaiian & Other Pacific Islander","106","0.5","1501.6","0.32"
"White","2108","10.8","314.4","32.04"
"Other","1292","6.6",,"3.85"
"Unknown","2735","14",,
