"race_eth","count","percent_group","rates","percent_pop"
"African American","2224","1.88325","4684.76818","2.36"
"Asian","20174","17.083","3079.03633","35.65"
"Latino","59506","50.38867","10880.20186","25.78"
"Native Hawaiian & Other Pacific Islander","579","0.49029","8202.29494","0.32"
"White","15932","13.49095","2376.50228","32.04"
"Other","8532","7.22475",,"3.85"
"Unknown","11147","9.43909",,
