"race_eth","count","percent_group","rates","percent_pop"
"African American","324","1.8","682.5","2.36"
"Asian","1756","9.9","268","35.65"
"Latino","9745","54.7","1781.8","25.78"
"Native Hawaiian & Other Pacific Islander","101","0.6","1430.8","0.32"
"White","1897","10.7","283","32.04"
"Other","1253","7",,"3.85"
"Unknown","2726","15.3",,
