"race_eth","count","percent_group","rates","percent_pop"
"African American","5730","1.7997","12660.46532","2.4"
"Asian","56974","17.89463","8147.40666","37.7"
"Latino","114029","35.8147","23224.86955","26.5"
"Native Hawaiian & Other Pacific Islander","1928","0.60555","30951.99872","0.3"
"White","49584","15.57355","8156.56445","32.8"
"Other","41467","13.02413","753260.67212","0.3"
"Unknown","48674","15.28773",,
