"race_eth","count","percent_group","rates","percent_pop"
"African American","2895","1.93741","6396.51782","2.4"
"Asian","21649","14.48811","3095.85437","37.7"
"Latino","70845","47.41143","14429.36343","26.5"
"Native Hawaiian & Other Pacific Islander","753","0.50393","12088.61776","0.3"
"White","22452","15.0255","3693.35239","32.8"
"Other","15329","10.25859","278455.94914","0.3"
"Unknown","15503","10.37504",,
