"race_eth","count","percent_group","rates","percent_pop"
"African American","816","1.80619","1718.87178","2.36"
"Asian","6462","14.30342","986.25621","35.65"
"Latino","25020","55.38094","4574.70928","25.78"
"Native Hawaiian & Other Pacific Islander","216","0.47811","3059.9235","0.32"
"White","5514","12.20506","822.49771","32.04"
"Other","2506","5.54695",,"3.85"
"Unknown","4644","10.27934",,
