"race_eth","count","percent_group","rates","percent_pop"
"African American","3670","1.94477","8108.88442","2.4"
"Asian","29589","15.67953","4231.29174","37.7"
"Latino","80283","42.54283","16351.64916","26.5"
"Native Hawaiian & Other Pacific Islander","1084","0.57442","17402.47231","0.3"
"White","29821","15.80247","4905.55237","32.8"
"Other","20663","10.94955","375349.68211","0.3"
"Unknown","23601","12.50643",,
