"race_eth","count","percent_group","rates","percent_pop"
"African American","925","1.80548","1948.47598","2.36"
"Asian","7510","14.65852","1146.20615","35.65"
"Latino","27892","54.44147","5099.83179","25.78"
"Native Hawaiian & Other Pacific Islander","236","0.46064","3343.24975","0.32"
"White","6220","12.14061","927.80845","32.04"
"Other","2889","5.63894",,"3.85"
"Unknown","5561","10.85433",,
