"race_eth","count","percent_group","rates","percent_pop"
"African American","2009","1.81938","4231.87917","2.36"
"Asian","18308","16.58003","2794.23997","35.65"
"Latino","56287","50.97444","10291.63315","25.78"
"Native Hawaiian & Other Pacific Islander","522","0.47273","7394.81513","0.32"
"White","14542","13.16948","2169.16245","32.04"
"Other","7917","7.16977",,"3.85"
"Unknown","10837","9.81417",,
