"race_eth","count","percent_group","rates","percent_pop"
"African American","5570","1.81078","12306.94448","2.4"
"Asian","53584","17.41986","7662.62924","37.7"
"Latino","112566","36.59457","22926.89285","26.5"
"Native Hawaiian & Other Pacific Islander","1857","0.6037","29812.16889","0.3"
"White","47137","15.32397","7754.03313","32.8"
"Other","40147","13.05156","729282.47048","0.3"
"Unknown","46742","15.19556",,
