"race_eth","count","percent_group","rates","percent_pop"
"African American","2222","1.88248","4680.55526","2.36"
"Asian","20158","17.07784","3076.59435","35.65"
"Latino","59476","50.38802","10874.71659","25.78"
"Native Hawaiian & Other Pacific Islander","579","0.49053","8202.29494","0.32"
"White","15921","13.48826","2374.86146","32.04"
"Other","8537","7.23254",,"3.85"
"Unknown","11143","9.44034",,
