"race_eth","count","percent_group","rates","percent_pop"
"African American","2129","1.84856","4484.65444","2.36"
"Asian","19424","16.86536","2964.56834","35.65"
"Latino","58410","50.71589","10679.80692","25.78"
"Native Hawaiian & Other Pacific Islander","558","0.4845","7904.80238","0.32"
"White","15338","13.31759","2287.89807","32.04"
"Other","8290","7.19799",,"3.85"
"Unknown","11022","9.57012",,
