"race_eth","count","percent_group","rates","percent_pop"
"African American","714","1.90314","1504.01281","2.36"
"Asian","5163","13.76176","787.99765","35.65"
"Latino","21342","56.88621","3902.21605","25.78"
"Native Hawaiian & Other Pacific Islander","188","0.50111","2663.26675","0.32"
"White","4669","12.44502","696.453","32.04"
"Other","1922","5.12301",,"3.85"
"Unknown","3519","9.37975",,
