"race_eth","count","percent_group","rates","percent_pop"
"African American","2159","1.85756","4547.84825","2.36"
"Asian","19685","16.93654","3004.4032","35.65"
"Latino","58753","50.54978","10742.52176","25.78"
"Native Hawaiian & Other Pacific Islander","562","0.48353","7961.46763","0.32"
"White","15599","13.42103","2326.83022","32.04"
"Other","8378","7.20825",,"3.85"
"Unknown","11092","9.54331",,
