"race_eth","count","percent_group","rates","percent_pop"
"African American","1962","1.82056","4132.87553","2.36"
"Asian","17670","16.39618","2696.86587","35.65"
"Latino","55030","51.06292","10061.80063","25.78"
"Native Hawaiian & Other Pacific Islander","511","0.47416","7238.98569","0.32"
"White","14165","13.14385","2112.92712","32.04"
"Other","7734","7.17646",,"3.85"
"Unknown","10697","9.92586",,
