"race_eth","count","percent_group","rates","percent_pop"
"African American","5689","1.80509","12569.8756","2.4"
"Asian","55871","17.7276","7989.67524","37.7"
"Latino","113615","36.04949","23140.54805","26.5"
"Native Hawaiian & Other Pacific Islander","1912","0.60667","30695.13566","0.3"
"White","48912","15.51954","8046.0205","32.8"
"Other","41102","13.04146","746630.33606","0.3"
"Unknown","48063","15.25016",,
