"race_eth","count","percent_group","rates","percent_pop"
"African American","254","1.9","535","2.36"
"Asian","1387","10.4","211.7","35.65"
"Latino","7212","54.1","1318.7","25.78"
"Native Hawaiian & Other Pacific Islander","82","0.6","1161.6","0.32"
"White","1516","11.4","226.1","32.04"
"Other","915","6.9",,"3.85"
"Unknown","1974","14.8",,
