"race_eth","count","percent_group","rates","percent_pop"
"African American","3047","1.95447","6732.36262","2.4"
"Asian","22857","14.66142","3268.60101","37.7"
"Latino","72891","46.75527","14846.08272","26.5"
"Native Hawaiian & Other Pacific Islander","794","0.5093","12746.82935","0.3"
"White","24034","15.41639","3953.59128","32.8"
"Other","15868","10.17838","288247.04814","0.3"
"Unknown","16408","10.52476",,
