"race_eth","count","percent_group","rates","percent_pop"
"African American","2253","1.8991","4745.85554","2.36"
"Asian","20396","17.19223","3112.91886","35.65"
"Latino","59709","50.33","10917.3188","25.78"
"Native Hawaiian & Other Pacific Islander","584","0.49227","8273.12651","0.32"
"White","16053","13.53142","2394.55129","32.04"
"Other","8563","7.21794",,"3.85"
"Unknown","11077","9.33704",,
