"race_eth","count","percent_group","rates","percent_pop"
"African American","2072","1.83291","4364.58619","2.36"
"Asian","18907","16.72535","2885.66174","35.65"
"Latino","57542","50.9023","10521.09998","25.78"
"Native Hawaiian & Other Pacific Islander","540","0.47769","7649.80875","0.32"
"White","14947","13.22229","2229.57442","32.04"
"Other","8120","7.18304",,"3.85"
"Unknown","10916","9.65642",,
