"race_eth","count","percent_group","rates","percent_pop"
"African American","5552","1.8102","12267.17338","2.4"
"Asian","53295","17.37658","7621.30161","37.7"
"Latino","112375","36.63932","22887.99091","26.5"
"Native Hawaiian & Other Pacific Islander","1843","0.6009","29587.41371","0.3"
"White","46944","15.30586","7722.28464","32.8"
"Other","40033","13.05256","727211.62579","0.3"
"Unknown","46664","15.21457",,
