"race_eth","count","percent_group","rates","percent_pop"
"African American","841","1.82882","1771.53329","2.36"
"Asian","6641","14.44135","1013.5759","35.65"
"Latino","25464","55.37337","4655.89117","25.78"
"Native Hawaiian & Other Pacific Islander","220","0.47841","3116.58875","0.32"
"White","5639","12.26243","841.14338","32.04"
"Other","2566","5.57996",,"3.85"
"Unknown","4615","10.03566",,
