"race_eth","count","percent_group","rates","percent_pop"
"African American","375","1.8","789.9","2.36"
"Asian","2249","10.5","343.3","35.65"
"Latino","12174","56.9","2225.9","25.78"
"Native Hawaiian & Other Pacific Islander","112","0.5","1586.6","0.32"
"White","2297","10.7","342.6","32.04"
"Other","1412","6.6",,"3.85"
"Unknown","2760","12.9",,
