"race_eth","count","percent_group","rates","percent_pop"
"African American","767","1.85642","1615.65521","2.36"
"Asian","5789","14.01152","883.54027","35.65"
"Latino","23248","56.26876","4250.71308","25.78"
"Native Hawaiian & Other Pacific Islander","204","0.49376","2889.92775","0.32"
"White","5073","12.27854","756.7158","32.04"
"Other","2091","5.06099",,"3.85"
"Unknown","4144","10.03001",,
