"race_eth","count","percent_group","rates","percent_pop"
"African American","334","1.8","703.6","2.36"
"Asian","1830","9.9","279.3","35.65"
"Latino","10134","55","1852.9","25.78"
"Native Hawaiian & Other Pacific Islander","103","0.6","1459.1","0.32"
"White","1948","10.6","290.6","32.04"
"Other","1270","6.9",,"3.85"
"Unknown","2804","15.2",,
