"race_eth","count","percent_group","rates","percent_pop"
"African American","326","1.8","686.7","2.36"
"Asian","1783","9.9","272.1","35.65"
"Latino","9901","55","1810.3","25.78"
"Native Hawaiian & Other Pacific Islander","101","0.6","1430.8","0.32"
"White","1908","10.6","284.6","32.04"
"Other","1251","7",,"3.85"
"Unknown","2723","15.1",,
