"race_eth","count","percent_group","rates","percent_pop"
"African American","2234","1.88732","4705.83279","2.36"
"Asian","20237","17.09654","3088.65164","35.65"
"Latino","59611","50.36031","10899.40028","25.78"
"Native Hawaiian & Other Pacific Islander","580","0.48999","8216.46126","0.32"
"White","15979","13.49931","2383.51305","32.04"
"Other","8559","7.23078",,"3.85"
"Unknown","11169","9.43575",,
