"race_eth","count","percent_group","rates","percent_pop"
"African American","220","1.9","463.4","2.36"
"Asian","1244","10.8","189.9","35.65"
"Latino","5986","52.2","1094.5","25.78"
"Native Hawaiian & Other Pacific Islander","77","0.7","1090.8","0.32"
"White","1363","11.9","203.3","32.04"
"Other","852","7.4",,"3.85"
"Unknown","1733","15.1",,
