"race_eth","count","percent_group","rates","percent_pop"
"African American","1026","1.78584","2161.22849","2.36"
"Asian","8532","14.85066","1302.18786","35.65"
"Latino","30569","53.2079","5589.30008","25.78"
"Native Hawaiian & Other Pacific Islander","264","0.45951","3739.9065","0.32"
"White","6983","12.15449","1041.62161","32.04"
"Other","3534","6.15122",,"3.85"
"Unknown","6544","11.39038",,
